q9bva1	{'bait': 'rab11a', 'prey': 'q9bva1', 'avgspec': '44'}
q9bxf6	{'bait': 'rab11a', 'prey': 'q9bxf6', 'avgspec': '11.25'}
q9bzq8	{'bait': 'rab9a', 'prey': 'q9bzq8', 'avgspec': '2'}
q9h0b6	{'bait': 'rab11a', 'prey': 'q9h0b6', 'avgspec': '16'}
q9h1h9	{'bait': 'rab11a', 'prey': 'q9h1h9', 'avgspec': '5.5'}
q9npr5	{'bait': 'rab11a', 'prey': 'q9npr5', 'avgspec': '21.5'}
q9ns62	{'bait': 'rab11a', 'prey': 'q9ns62', 'avgspec': '3.5'}
q9nv70	{'bait': 'rab11a', 'prey': 'q9nv70', 'avgspec': '12.5'}
q9p2d3	{'bait': 'rab11a', 'prey': 'q9p2d3', 'avgspec': '9.5'}
q9ubg0	{'bait': 'rab11a', 'prey': 'q9ubg0', 'avgspec': '6'}
q9uj41	{'bait': 'rab11a', 'prey': 'q9uj41', 'avgspec': '2.5'}
q9uli3	{'bait': 'rab11a', 'prey': 'q9uli3', 'avgspec': '3.5'}
q9ulv0	{'bait': 'rab11a', 'prey': 'q9ulv0', 'avgspec': '32'}
q9upt5	{'bait': 'rab11a', 'prey': 'q9upt5', 'avgspec': '17.5'}
q9y2d4	{'bait': 'rab11a', 'prey': 'q9y2d4', 'avgspec': '2.5'}
o15504	{'bait': 'rab9a', 'prey': 'o15504', 'avgspec': '3.5'}
o43504	{'bait': 'rab9a', 'prey': 'o43504', 'avgspec': '2.5'}
o95747	{'bait': 'rab9a', 'prey': 'o95747', 'avgspec': '2'}
p10515	{'bait': 'rab9a', 'prey': 'p10515', 'avgspec': '2.25'}
p12235	{'bait': 'rab9a', 'prey': 'p12235', 'avgspec': '15'}
p24386	{'bait': 'rab9a', 'prey': 'p24386', 'avgspec': '8'}
p31150	{'bait': 'rab9a', 'prey': 'p31150', 'avgspec': '6.5'}
p32019	{'bait': 'rab9a', 'prey': 'p32019', 'avgspec': '3.5'}
p35244	{'bait': 'rab9a', 'prey': 'p35244', 'avgspec': '6'}
p37108	{'bait': 'rab9a', 'prey': 'p37108', 'avgspec': '2.5'}
q13740	{'bait': 'rab9a', 'prey': 'q13740', 'avgspec': '2.5'}
q15021	{'bait': 'rab9a', 'prey': 'q15021', 'avgspec': '2'}
q15293	{'bait': 'rab9a', 'prey': 'q15293', 'avgspec': '2.5'}
q2taz0	{'bait': 'rab9a', 'prey': 'q2taz0', 'avgspec': '6.5'}
q7l523	{'bait': 'rab9a', 'prey': 'q7l523', 'avgspec': '5.5'}
q8iwe5	{'bait': 'rab9a', 'prey': 'q8iwe5', 'avgspec': '13.5'}
q969f9	{'bait': 'rab9a', 'prey': 'q969f9', 'avgspec': '3.25'}
q96b45	{'bait': 'rab9a', 'prey': 'q96b45', 'avgspec': '3.25'}
q96fh0	{'bait': 'rab9a', 'prey': 'q96fh0', 'avgspec': '2.25'}
q96j02	{'bait': 'rab9a', 'prey': 'q96j02', 'avgspec': '2.5'}
q96s15	{'bait': 'rab9a', 'prey': 'q96s15', 'avgspec': '4.5'}
q9bqd3	{'bait': 'rab9a', 'prey': 'q9bqd3', 'avgspec': '4.5'}
q9h270	{'bait': 'rab9a', 'prey': 'q9h270', 'avgspec': '6'}
q9h9s3	{'bait': 'rab9a', 'prey': 'q9h9s3', 'avgspec': '2'}
q9nql2	{'bait': 'rab9a', 'prey': 'q9nql2', 'avgspec': '7.5'}
q9nzd8	{'bait': 'rab9a', 'prey': 'q9nzd8', 'avgspec': '2.5'}
q9y2q5	{'bait': 'rab9a', 'prey': 'q9y2q5', 'avgspec': '4'}
q9y519	{'bait': 'rab9a', 'prey': 'q9y519', 'avgspec': '3'}
q9y5w7	{'bait': 'rab9a', 'prey': 'q9y5w7', 'avgspec': '14'}
q9y5w8	{'bait': 'rab9a', 'prey': 'q9y5w8', 'avgspec': '15'}
